id,clave,name,nacionalidad,designador_iata,linea_ferrea,clavetransporte_id/id
cfd_mx_traslado.cartaporte_estaciones_EF2111,EF2111,Zamora,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2112,EF2112,Hermosillo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2113,EF2113,Ciudad Industrial,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2114,EF2114,Calera,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2115,EF2115,Willard,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2116,EF2116,Vega,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2117,EF2117,Torres,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2118,EF2118,Lujan,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2119,EF2119,Moreno,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2120,EF2120,Tapia,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2121,EF2121,Ortiz,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2122,EF2122,Santa Rosa,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2123,EF2123,Maytorena,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2124,EF2124,Empalme,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2125,EF2125,Piedra,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2126,EF2126,Guasimas,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2127,EF2127,Napoli,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2128,EF2128,Oroz,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2129,EF2129,Vicam,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2130,EF2130,Bacum,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2131,EF2131,Corral,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2132,EF2132,Esperanza,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2133,EF2133,Ciudad Obregón,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2134,EF2134,Velderrain,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2135,EF2135,Fundición,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2136,EF2136,Santini,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2137,EF2137,Margarita,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2138,EF2138,Navojoa,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2139,EF2139,Bacabachi,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2140,EF2140,Masiaca,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2141,EF2141,Luis,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2142,EF2142,Don,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2143,EF2143,Francisco,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2144,EF2144,Cañedo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2145,EF2145,Fenochio,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2146,EF2146,San Blas,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2147,EF2147,Sufragio,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2148,EF2148,Algodón,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2149,EF2149,Zeferino Paredes,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2150,EF2150,Naranjo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2151,EF2151,Zopilote,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2152,EF2152,Leon Fonseca,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2153,EF2153,Bamda,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2154,EF2154,Capomas,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2155,EF2155,Guamúchil,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2156,EF2156,Acatita,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2157,EF2157,Palón Blancos,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2158,EF2158,Techa,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2159,EF2159,Reyes,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2160,EF2160,Caimanero,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2161,EF2161,Vitaruto,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2162,EF2162,Rosales,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2163,EF2163,Colorada,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2164,EF2164,Culiacán,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2165,EF2165,San Rafael,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2166,EF2166,Costa Rica,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2167,EF2167,Alhuate,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2168,EF2168,Quila,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2169,EF2169,Oso,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2170,EF2170,Obispo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2171,EF2171,Abuya,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2172,EF2172,Tanques,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2173,EF2173,La Cruz,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2174,EF2174,Olaje,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2175,EF2175,Dimas,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2176,EF2176,Pozole,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2177,EF2177,Mármol,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2178,EF2178,Redo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2179,EF2179,Mazatlán,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2180,EF2180,Presidio,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2181,EF2181,Labrados,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2182,EF2182,Matadero,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2183,EF2183,Rosario,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2184,EF2184,Astengo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2185,EF2185,Escuinapa,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2186,EF2186,Bacho,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2187,EF2187,Palmar,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2188,EF2188,Copales,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2189,EF2189,Concha,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2190,EF2190,Acaponeta,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2191,EF2191,Montaje,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2192,EF2192,Bonita,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2193,EF2193,Morada,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2194,EF2194,Ruiz,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2195,EF2195,Yago,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2196,EF2196,Nanchi,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2197,EF2197,Pani,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2198,EF2198,Roseta,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2199,EF2199,Corte,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2200,EF2200,Mango,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2201,EF2201,Ignacio Borrego,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2202,EF2202,Aguirre,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2203,EF2203,Mora,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2204,EF2204,Tepic,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2205,EF2205,Pantanal,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2206,EF2206,Costilla,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2207,EF2207,Compostela,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2208,EF2208,Borbollón,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2209,EF2209,Cerro Pelón,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2210,EF2210,Conde,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2211,EF2211,Valle Verde,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2212,EF2212,Marquesado,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2213,EF2213,Ahuacatlan,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2214,EF2214,Ixtlán,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2215,EF2215,Gracia,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2216,EF2216,Barrancas,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2217,EF2217,Agua Fría,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2218,EF2218,La Quemada,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2219,EF2219,Magdalena,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2220,EF2220,Cuervo,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2221,EF2221,Tequila,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2222,EF2222,Amatitan,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2223,EF2223,Arenal,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2224,EF2224,La Venta,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2225,EF2225,Jocotan,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2226,EF2226,Guadalajara,México,,T,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2227,EF2227,Portezuelo,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2228,EF2228,Mascarera,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2229,EF2229,Santa Bárbara,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2230,EF2230,Martinez,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2231,EF2231,San Lázaro,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2232,EF2232,Domínguez,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2233,EF2233,Santa Cruz,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2234,EF2234,Zorrilla,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2235,EF2235,La Bota,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2236,EF2236,Álamo Gordo,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2237,EF2237,Molina,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2238,EF2238,Sauceda,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2239,EF2239,Del Rio,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2240,EF2240,Villa Verde,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2241,EF2241,Mina Oro,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2242,EF2242,Naco,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2243,EF2243,La Calera,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2244,EF2244,Cabullona,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2245,EF2245,Cima,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2246,EF2246,Elías Calles,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2247,EF2247,Fronteras,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2248,EF2248,Cochuta,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2249,EF2249,Esqueda,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2250,EF2250,Turicachi,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2251,EF2251,Vigía,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2252,EF2252,Calabazas,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2253,EF2253,El Tajo,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2254,EF2254,San Nicolás,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2255,EF2255,Purica,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2256,EF2256,Hidalgo,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2257,EF2257,Nacozari,México,,TA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2258,EF2258,Cananea,México,,TB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2259,EF2259,Agua Prieta,México,,TC,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2260,EF2260,La Campana,México,,TE,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2261,EF2261,Guaymas,México,,TF,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2262,EF2262,Bacobambo,México,,TG,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2263,EF2263,Etchojoa,México,,TG,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2264,EF2264,Huatabampo,México,,TG,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2265,EF2265,Guasave,México,,TH,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2266,EF2266,Navolato,México,,TI,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2267,EF2267,El Dorado,México,,TJ,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2268,EF2268,Orendain,México,,TL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2269,EF2269,Tala,México,,TL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2270,EF2270,Refugio,México,,TL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2271,EF2271,Cuicillos,México,,TL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2272,EF2272,La Vega,México,,TL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2273,EF2273,Matute,México,,TL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2274,EF2274,Ameca,México,,TL,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2275,EF2275,Amarillo,México,,TM,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2276,EF2276,Carmen,México,,TM,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2277,EF2277,Portes Gil,México,,TM,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2278,EF2278,Ahualulco,México,,TM,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2279,EF2279,La Calabaza,México,,TM,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2280,EF2280,Etzatlan,México,,TM,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2281,EF2281,Pascualitos,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2282,EF2282,Cerro Prieto,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2283,EF2283,Delta,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2284,EF2284,Victoria,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2285,EF2285,Rio Colorado,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2286,EF2286,Coahuila,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2287,EF2287,Riito,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2288,EF2288,El Doctor,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2289,EF2289,Los Pioneros,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2290,EF2290,Sanchez Islas,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2291,EF2291,Torres Burciga,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2292,EF2292,Lopez Collada,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2293,EF2293,Gustavo Sotelo,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2294,EF2294,Puerto Perasco,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2295,EF2295,Irigoyen,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2296,EF2296,Almejas,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2297,EF2297,El Sahuaro,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2298,EF2298,Las Enchilayas,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2299,EF2299,El Coyote,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2300,EF2300,Los Sapos,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2301,EF2301,Caborca,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2302,EF2302,Pitiquito,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2303,EF2303,La Ventana,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2304,EF2304,La Verbena,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2305,EF2305,La Pera,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2306,EF2306,Trincheras,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2307,EF2307,Ruiz Díaz,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2308,EF2308,Benjamin Hill,México,,U,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2309,EF2309,Mexicali,México,,UA,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2310,EF2310,Tijuana,México,,UB,cartaporte_clavetransporte_04
cfd_mx_traslado.cartaporte_estaciones_EF2311,EF2311,Agua Caliente,México,,UB,cartaporte_clavetransporte_04
