id,clave,name
cfd_mx_traslado.cartaporte_materialpeligroso_M1411,M1411,2-YODOBUTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1412,M1412,YODOMETILPROPANOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1413,M1413,YODOPROPANOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1414,M1414,FORMIATO DE ISOBUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1415,M1415,PROPIONATO DE ISOBUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1416,M1416,CLORURO DE ISOBUTIRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1417,M1417,METACRILALDEHÍDO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1418,M1418,3-METIL-2-BUTANONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1419,M1419,METIL-terc-BUTILÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1420,M1420,1-METILPIPERIDINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1421,M1421,ISOVALERIANATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1422,M1422,PIPERIDINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1423,M1423,PROPANOTIOLES
cfd_mx_traslado.cartaporte_materialpeligroso_M1424,M1424,ACETATO DE ISOPROPENILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1425,M1425,PROPIONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1426,M1426,BUTIRATO DE ISOPROPILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1427,M1427,ISOBUTIRATO DE ISOPROPILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1428,M1428,CLOROFORMIATO DE ISOPROPILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1429,M1429,PROPIONATO DE ISOPROPILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1430,M1430,"1,2,3,6-TETRAHIDRO-PIRIDINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1431,M1431,BUTIRONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1432,M1432,TETRAHIDROTIOFENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1433,M1433,ORTOTITANATO TETRAPROPÍLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1434,M1434,TIOFENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1435,M1435,BORATO DE TRIMETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1436,M1436,FLUORURO DE CARBONILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1437,M1437,TETRAFLUORURO DE AZUFRE
cfd_mx_traslado.cartaporte_materialpeligroso_M1438,M1438,BROMOTRIFLUORO-ETILENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1439,M1439,HEXAFLUOROACETONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1440,M1440,TRIÓXIDO DE NITRÓGENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1441,M1441,2-OCTAFLUOROBUTENO (GAS REFRIGERANTE R 1318)
cfd_mx_traslado.cartaporte_materialpeligroso_M1442,M1442,OCTAFLUOROPROPANO (GAS REFRIGERANTE R 218)
cfd_mx_traslado.cartaporte_materialpeligroso_M1443,M1443,NITRATO DE AMONIO LÍQUIDO (en solución concentrada caliente)
cfd_mx_traslado.cartaporte_materialpeligroso_M1444,M1444,CLORATO DE POTASIO EN SOLUCIÓN ACUOSA
cfd_mx_traslado.cartaporte_materialpeligroso_M1445,M1445,CLORATO DE SODIO EN SOLUCIÓN ACUOSA
cfd_mx_traslado.cartaporte_materialpeligroso_M1446,M1446,CLORATO DE CALCIO EN SOLUCIÓN ACUOSA
cfd_mx_traslado.cartaporte_materialpeligroso_M1447,M1447,"ALQUILFENOLES SÓLIDOS, N.E.P. (incluidos los homólogos C2 a C12)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1448,M1448,ANISIDINAS
cfd_mx_traslado.cartaporte_materialpeligroso_M1449,M1449,"N,N-DIETILANILINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1450,M1450,CLORONITROTOLUENOS LÍQUIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1451,M1451,DIBENCILDICLOROSILANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1452,M1452,ETILFENILDICLOROSILANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1453,M1453,ÁCIDO TIOACÉTICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1454,M1454,METILFENILDICLORO-SILANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1455,M1455,CLORURO DE TRIMETILACETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1456,M1456,HIDROGENODIFLUORURO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1457,M1457,CLORURO DE ESTAÑO(IV) PENTAHIDRATADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1458,M1458,TRICLORURO DE TITANIO PIROFÓRICO o TRICLORURO DE TITANIO EN MEZCLA PIROFÓRICA
cfd_mx_traslado.cartaporte_materialpeligroso_M1459,M1459,"CLORURO DE
TRICLOROACETILO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1460,M1460,OXITRICLORURO DE VANADIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1461,M1461,TETRACLORURO DE VANADIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1462,M1462,NITROCRESOLES SÓLIDOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1463,M1463,FÓSFORO BLANCO FUNDIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1464,M1464,AZUFRE FUNDIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1465,M1465,TRIFLUORURO DE NITRÓGENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1466,M1466,ETILACETILENO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1467,M1467,"FLUORURO DE ETILO
(GAS REFRIGERANTE R 161)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1468,M1468,FLUORURO DE METILO (GAS REFRIGERANTE R 41)
cfd_mx_traslado.cartaporte_materialpeligroso_M1469,M1469,NITRITO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1470,M1470,2-CLOROPROPENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1471,M1471,"2,3-DIMETILBUTANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1472,M1472,HEXADIENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1473,M1473,2-METIL-1-BUTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1474,M1474,2-METIL-2-BUTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1475,M1475,METILPENTADIENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1476,M1476,HIDRURO DE ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1477,M1477,NITRATO DE BERILIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1478,M1478,"ÁCIDO DICLOROISOCIANÚRICO SECO o ÁCIDO
DICLOROISOCIANÚRICO,
SALES DEL"
cfd_mx_traslado.cartaporte_materialpeligroso_M1479,M1479,SUPERÓXIDO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1480,M1480,"ÁCIDO
TRICLOROISOCIANÚRICO SECO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1481,M1481,BROMATO DE CINC
cfd_mx_traslado.cartaporte_materialpeligroso_M1482,M1482,FENILACETONITRILO LÍQUIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1483,M1483,TETRÓXIDO DE OSMIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1484,M1484,ARSANILATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1485,M1485,TIOFOSGENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1486,M1486,TRICLORURO DE VANADIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1487,M1487,ISOTIOCIANATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1488,M1488,"ISOCIANATOS INFLAMABLES, TÓXICOS, N.E.P. o ISOCIANATOS EN SOLUCIÓN, INFLAMABLES, TÓXICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1489,M1489,ISOCIANATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1490,M1490,ISOCIANATO DE ETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1491,M1491,ISOCIANATO DE n-PROPILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1492,M1492,ISOCIANATO DE ISOPROPILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1493,M1493,ISOCIANATO DE terc-BUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1494,M1494,ISOCIANATO DE n-BUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1495,M1495,ISOCIANATO DE ISOBUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1496,M1496,ISOCIANATO DE FENILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1497,M1497,ISOCIANATO DE CICLOHEXILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1498,M1498,ÉTER DICLORO-ISOPROPÍLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1499,M1499,"ETANOLAMINA o
ETANOLAMINA EN SOLUCIÓN"
cfd_mx_traslado.cartaporte_materialpeligroso_M1500,M1500,HEXAMETILENIMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1501,M1501,PENTAFLUORURO DE YODO
cfd_mx_traslado.cartaporte_materialpeligroso_M1502,M1502,ANHÍDRIDO PROPIÓNICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1503,M1503,"1,2,3,6-TETRAHIDRO- BENZALDEHÍDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1504,M1504,ÓXIDO DE TRIS(1-AZIRIDINIL) FOSFANO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1505,M1505,CLORURO DE VALERILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1506,M1506,TETRACLORURO DE CIRCONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1507,M1507,TETRABROMOETANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1508,M1508,FLUORURO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1509,M1509,SULFATO ÁCIDO DE AMONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1510,M1510,ÁCIDO CLOROPLATÍNICO SÓLIDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1511,M1511,PENTACLORURO DE MOLIBDENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1512,M1512,SULFATO ÁCIDO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1513,M1513,ÁCIDO 2-CLOROPROPIÓNICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1514,M1514,"AMINOFENOLES (o-, m-, p-)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1515,M1515,BROMURO DE BROMOACETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1516,M1516,BROMOBENCENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1517,M1517,BROMOFORMO
cfd_mx_traslado.cartaporte_materialpeligroso_M1518,M1518,TETRABROMURO DE CARBONO
cfd_mx_traslado.cartaporte_materialpeligroso_M1519,M1519,"1-CLORO-1,1-DIFLUOROETANO (GAS REFRIGERANTE R 142 b)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1520,M1520,"1,5,9-CICLODODECATRIENO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1521,M1521,CICLOOCTADIENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1522,M1522,DICETENO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1523,M1523,"METACRILATO 2-DIMETIL- AMINOETÍLICO, ESTABILIZADO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1524,M1524,ORTOFORMIATO DE ETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1525,M1525,OXALATO DE ETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1526,M1526,FURFURILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1527,M1527,ACRILATO DE ISOBUTILO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1528,M1528,ISOBUTIRATO DE ISOBUTILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1529,M1529,ÁCIDO ISOBUTÍRICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1530,M1530,ÁCIDO METACRÍLICO ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1531,M1531,TRICLOROACETATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1532,M1532,METILCLOROSILANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1533,M1533,4-METILMORFOLINA (N-METILMORFOLINA)
cfd_mx_traslado.cartaporte_materialpeligroso_M1534,M1534,METILTETRAHIDRO-FURANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1535,M1535,NITRONAFTALENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1536,M1536,TERPINOLENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1537,M1537,TRIBUTILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1538,M1538,HAFNIO EN POLVO SECO
cfd_mx_traslado.cartaporte_materialpeligroso_M1539,M1539,TITANIO EN POLVO SECO
cfd_mx_traslado.cartaporte_materialpeligroso_M1540,M1540,SUPERÓXIDO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1541,M1541,PENTAFLUORURO DE CLORO
cfd_mx_traslado.cartaporte_materialpeligroso_M1542,M1542,"HIDRATO DE
HEXAFLUORACETONA, LÍQUIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1543,M1543,CLORURO DE METILALILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1544,M1544,"NITROCELULOSA CON un mínimo del 25 %, en masa, de AGUA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1545,M1545,"NITROCELULOSA CON un mínimo del 25 %, en masa, de ALCOHOL y un máximo del 12,6 %, en masa seca, de nitrógeno"
cfd_mx_traslado.cartaporte_materialpeligroso_M1546,M1546,"NITROCELULOSA EN MEZCLA, con un máximo del 12,6 %, en masa seca, de nitrógeno, CON o SIN PLASTIFICANTE, CON o SIN PIGMENTO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1547,M1547,EPIBROMHIDRINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1548,M1548,2-METIL-2-PENTANOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1549,M1549,3-METIL-1-BUTENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1550,M1550,ÁCIDO TRICLOROACÉTICO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1551,M1551,DICICLOHEXILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1552,M1552,PENTACLOROFENATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1553,M1553,"CADMIO, COMPUESTO DE"
cfd_mx_traslado.cartaporte_materialpeligroso_M1554,M1554,ÁCIDOS ALQUILSULFÚRICOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1555,M1555,FENILHIDRAZINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1556,M1556,CLORATO DE TALIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1557,M1557,FOSFATO DE TRICRESILO con más del 3 % de isómero orto
cfd_mx_traslado.cartaporte_materialpeligroso_M1558,M1558,"OXIBROMURO DE FÓSFORO, FUNDIDO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1559,M1559,CLORURO DE FENILACETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1560,M1560,TRIÓXIDO DE FÓSFORO
cfd_mx_traslado.cartaporte_materialpeligroso_M1561,M1561,PIPERAZINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1562,M1562,BROMURO DE ALUMINIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1563,M1563,CLORURO DE ALUMINIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1564,M1564,CLORURO DE HIERRO(III) EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1565,M1565,"ÁCIDOS ALQUILSULFÓNICOS SÓLIDOS o ÁCIDOS ARILSULFÓNICOS SÓLIDOS, con más del 5 % de ácido sulfúrico libre"
cfd_mx_traslado.cartaporte_materialpeligroso_M1566,M1566,"ÁCIDOS ALQUILSULFÓNICOS LÍQUIDOS o ÁCIDOS ARILSULFÓNICOS LÍQUIDOS, con más del 5 % de ácido sulfúrico libre"
cfd_mx_traslado.cartaporte_materialpeligroso_M1567,M1567,"ÁCIDOS ALQUILSULFÓNICOS SÓLIDOS o ÁCIDOS ARILSULFÓNICOS SÓLIDOS, con un máximo del 5 % de ácido sulfúrico libre"
cfd_mx_traslado.cartaporte_materialpeligroso_M1568,M1568,"ÁCIDOS ALQUILSULFÓNICOS LÍQUIDOS o ÁCIDOS ARILSULFÓNICOS LÍQUIDOS, con un máximo del 5 % de ácido sulfúrico libre"
cfd_mx_traslado.cartaporte_materialpeligroso_M1569,M1569,BENZOQUINONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1570,M1570,"PLAGUICIDA, SÓLIDO, TÓXICO, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1571,M1571,CLOROACETATO DE VINILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1572,M1572,"AMIANTO, CRISOTILO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1573,M1573,XENÓN LÍQUIDO REFRIGERADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1574,M1574,"CLOROTRIFLUOROMETANO Y TRIFLUOROMETANO, MEZCLA AZEOTRÓPICA DE, con aproximadamente el 60 % de clorotrifluorometano
(GAS REFRIGERANTE R 503)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1575,M1575,CICLOBUTANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1576,M1576,"DICLORODIFLUORO-METANO Y DIFLUOROETANO, MEZCLA AZEOTRÓPICA DE, con aproximadamente el 74 % de diclorodifluorometano
(GAS REFRIGERANTE R 500)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1577,M1577,CICLOHEPTATRIENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1578,M1578,DIETILETERATO DE TRIFLUORURO DE BORO
cfd_mx_traslado.cartaporte_materialpeligroso_M1579,M1579,ISOCIANATO DE METOXIMETILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1580,M1580,ORTOSILICATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1581,M1581,DÍMERO DE LA ACROLEÍNA ESTABILIZADO
cfd_mx_traslado.cartaporte_materialpeligroso_M1582,M1582,NITROPROPANOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1583,M1583,BORATO DE TRIALILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1584,M1584,TRIALILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1585,M1585,CLORHIDRINA PROPILÉNICA
cfd_mx_traslado.cartaporte_materialpeligroso_M1586,M1586,METIL PROPIL ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1587,M1587,ALCOHOL METALÍLICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1588,M1588,ETIL PROPIL ÉTER
cfd_mx_traslado.cartaporte_materialpeligroso_M1589,M1589,BORATO DE TRIISOPROPILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1590,M1590,METILCICLOHEXANOLES inflamables
cfd_mx_traslado.cartaporte_materialpeligroso_M1591,M1591,VINILTOLUENOS ESTABILIZADOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1592,M1592,BENCILDIMETILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1593,M1593,BUTIRATOS DE AMILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1594,M1594,ACETILMETILCARBINOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1595,M1595,GLICIDALDEHÍDO
cfd_mx_traslado.cartaporte_materialpeligroso_M1596,M1596,YESCAS SÓLIDAS con un líquido inflamable
cfd_mx_traslado.cartaporte_materialpeligroso_M1597,M1597,SILICIURO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1598,M1598,ÁCIDO CLÓRICO EN SOLUCIÓN ACUOSA con un máximo del 10 % de ácido clórico
cfd_mx_traslado.cartaporte_materialpeligroso_M1599,M1599,"NITRITOS INORGÁNICOS, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1600,M1600,FLUOROACETATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1601,M1601,FLUOROACETATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1602,M1602,SELENIATOS o SELENITOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1603,M1603,ÁCIDO FLUOROACÉTICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1604,M1604,BROMOACETATO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1605,M1605,YODURO DE METILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1606,M1606,BROMURO DE FENACILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1607,M1607,"HEXACLORO-
CICLOPENTADIENO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1608,M1608,MALONONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1609,M1609,"1,2-DIBROMO-3-BUTANONA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1610,M1610,"1,3-DICLOROACETONA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1611,M1611,"1,1-DICLORO-1-NITROETANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1612,M1612,"4,4'-DIAMINODIFENIL-METANO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1613,M1613,YODURO DE BENCILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1614,M1614,FLUOROSILICATO DE POTASIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1615,M1615,QUINOLEÍNA
cfd_mx_traslado.cartaporte_materialpeligroso_M1616,M1616,DISULFURO DE SELENIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1617,M1617,CLOROACETATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1618,M1618,NITROTOLUIDINAS (MONO)
cfd_mx_traslado.cartaporte_materialpeligroso_M1619,M1619,HEXACLOROACETONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1620,M1620,DIBROMOMETANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1621,M1621,BUTILTOLUENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1622,M1622,CLOROACETONITRILO
cfd_mx_traslado.cartaporte_materialpeligroso_M1623,M1623,CLOROCRESOLES EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1624,M1624,CLORURO CIANÚRICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1625,M1625,"AMINOPIRIDINAS (o-, m-, p-)"
cfd_mx_traslado.cartaporte_materialpeligroso_M1626,M1626,"AMONIACO EN SOLUCIÓN acuosa de densidad relativa comprendida entre 0,880 y 0,957 a 15 °C, con más del 10 % pero no más del 35 % de amoniaco"
cfd_mx_traslado.cartaporte_materialpeligroso_M1627,M1627,2-AMINO-4-CLOROFENOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1628,M1628,FLUOROSILICATO DE SODIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1629,M1629,ESTIBINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1630,M1630,HIDRÓXIDO DE RUBIDIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1631,M1631,HIDRÓXIDO DE RUBIDIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1632,M1632,HIDRÓXIDO DE LITIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1633,M1633,HIDRÓXIDO DE LITIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1634,M1634,HIDRÓXIDO DE CESIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1635,M1635,HIDRÓXIDO DE CESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1636,M1636,SULFURO DE AMONIO EN SOLUCIÓN
cfd_mx_traslado.cartaporte_materialpeligroso_M1637,M1637,3-DIETILAMINO-PROPILAMINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1638,M1638,"N,N-DIETILETILENDIAMINA"
cfd_mx_traslado.cartaporte_materialpeligroso_M1639,M1639,2-DIETILAMINOETANOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1640,M1640,"NITRITO DE
DICICLOHEXILAMONIO"
cfd_mx_traslado.cartaporte_materialpeligroso_M1641,M1641,1-BROMO-3-CLOROPROPANO
cfd_mx_traslado.cartaporte_materialpeligroso_M1642,M1642,alfa-MONOCLORHIDRINA DEL GLICEROL
cfd_mx_traslado.cartaporte_materialpeligroso_M1643,M1643,"N,n-BUTIL IMIDAZOL"
cfd_mx_traslado.cartaporte_materialpeligroso_M1644,M1644,PENTABROMURO DE FÓSFORO
cfd_mx_traslado.cartaporte_materialpeligroso_M1645,M1645,TRIBROMURO DE BORO
cfd_mx_traslado.cartaporte_materialpeligroso_M1646,M1646,"BISULFITOS EN SOLUCIÓN ACUOSA, N.E.P."
cfd_mx_traslado.cartaporte_materialpeligroso_M1647,M1647,"ANHÍDRIDOS
TETRAHIDROFTÁLICOS con más del 0,05 % de anhídrido maleico"
cfd_mx_traslado.cartaporte_materialpeligroso_M1648,M1648,ÁCIDO TRIFLUOROACÉTICO
cfd_mx_traslado.cartaporte_materialpeligroso_M1649,M1649,1-PENTOL
cfd_mx_traslado.cartaporte_materialpeligroso_M1650,M1650,DIMETILDIOXANOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1651,M1651,BUTILBENCENOS
cfd_mx_traslado.cartaporte_materialpeligroso_M1652,M1652,DIPROPILCETONA
cfd_mx_traslado.cartaporte_materialpeligroso_M1653,M1653,ACRIDINA
cfd_mx_traslado.cartaporte_materialpeligroso_M1654,M1654,RESINATO DE CINC
cfd_mx_traslado.cartaporte_materialpeligroso_M1655,M1655,RESINATO DE ALUMINIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1656,M1656,"1,4-BUTINODIOL"
cfd_mx_traslado.cartaporte_materialpeligroso_M1657,M1657,ALCANFOR sintético
cfd_mx_traslado.cartaporte_materialpeligroso_M1658,M1658,BROMATO DE BARIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1659,M1659,NITRATO DE CROMO(III)
cfd_mx_traslado.cartaporte_materialpeligroso_M1660,M1660,CLORATO DE COBRE
cfd_mx_traslado.cartaporte_materialpeligroso_M1661,M1661,NITRATO DE LITIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1662,M1662,CLORATO DE MAGNESIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1663,M1663,NITRATO DE MANGANESO
cfd_mx_traslado.cartaporte_materialpeligroso_M1664,M1664,NITRATO DE NÍQUEL
cfd_mx_traslado.cartaporte_materialpeligroso_M1665,M1665,NITRITO DE NÍQUEL
cfd_mx_traslado.cartaporte_materialpeligroso_M1666,M1666,NITRATO DE TALIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1667,M1667,NITRATO DE CIRCONIO
cfd_mx_traslado.cartaporte_materialpeligroso_M1668,M1668,HEXACLOROBENCENO
cfd_mx_traslado.cartaporte_materialpeligroso_M1669,M1669,NITROANISOL LÍQUIDO
